TESTID,WellID,DepthMD,DepthTVDSS,Temp,GR,Resist_deep,Resist_medium,Resist_short,Density ,Neutron,FluidType,Subblock,Thickness,Reservior,RFT
1594,Well68,2373.8,1962.24044,94.94,,,,,,,,B,,c3,OTHER
1595,Well68,2390.3,1975.144359,95.32,,,,,,,O,B,,c3,OTHER
1596,Well68,2396.7,2001.966023,97.77,,,,,,,O?,B,,c3,OTHER
1597,Well68,2406.5,2009.020378,99.41,,,,,,,O,B,,c3,OTHER
1598,Well68,2423.3,2000.703001,96.26,,,,,,,O?,B,0.46,c3,NORMAL
1599,Well68,2425.2,2022.475912,101.18,,,,,,,,B,0.43,c3,OTHER
1600,Well68,2436.3,2030.457504,99.96,,,,,,,,B,,c3,NORMAL
1601,Well68,2456.7,2026.238787,96.86,,,,,,,,B,,c3,OTHER
1602,Well68,2465.5,2032.940042,97.03,,,,,,,O?,B,,c3,OTHER
1603,Well68,2475.3,2040.402803,97.1,,,,,,,W,B,,c3,OTHER
1604,Well68,2477.6,2042.151263,97.21,,,,,,,O,B,0.61,c3,OTHER
1605,Well68,2487,2066.56877,102.91,,,,,,,,B,1.28,c3,NORMAL
1606,Well68,2489.5,2051.184349,98.18,,,,,,,,B,0.53,c3,NORMAL
1607,Well68,2495,2072.277118,101.19,,,,,,,O,B,0.66,c3,OTHER
1608,Well68,2501.5,2060.293344,98.49,,,,,,,,B,2.2,c3,NORMAL
1609,Well68,2527.5,2080.061459,99.03,,,,,,,,B,2.36,c4,OTHER
1610,Well68,2535.4,2086.076153,98.98,,,,,,,,B,0.53,c4,OTHER
1611,Well68,2541,2090.355748,98.27,,,,,,,O,B,0.92,c4,NORMAL
1612,Well68,2551,2112.835664,104.53,,,,,,,O?,B,0.44,c4,NORMAL
1613,Well68,2558.5,2103.729484,99.11,,,,,,,W,B,0.99,c4,OTHER
1614,Well68,2560.5,2105.257911,98.99,,,,,,,O?,B,1.22,c4,OTHER
1615,Well68,2574.5,2115.919023,99.09,,,,,,,O,B,1.75,c4,OTHER
1616,Well68,2584.5,2137.09605,105.6,,,,,,,W,B,1.08,c4,OTHER
1617,Well68,2600.5,2135.700635,99.02,,,,,,,O?,B,0.38,c4,OTHER
1618,Well68,2603.5,2137.981592,98.92,,,,,,,O?,B,0.84,c4,NORMAL
1619,Well68,2644,2168.947522,95.9,,,,,,,O,B,,c4,OTHER
1620,Well68,2684.7,2210.95165,110.58,,,,,,,O?,B,,c4,OTHER
1621,Well68,2777.5,2282.626186,114.21,,,,,,,O?,B,,d,OTHER
1622,Well68,2797,2297.851509,113.18,,,,,,,,B,,d,OTHER
1625,Well69,2155.6,2024.231391,88.72,53.005,1.8308,1.9206,2.1952,2.2091,0.253313,W,K,2.008057,b4,NORMAL
1626,Well69,2171.6,2036.587263,88.88,60.1077,9.1763,9.4847,10.7179,2.198,0.298414,O,K,1.311401,b4,NORMAL
1629,Well69,2173.1,2037.733471,89.56,79.253,7.2046,7.3553,7.8893,2.2925,0.281403,W,K,2.925049,b4,NORMAL
1630,Well69,2176.2,2040.096281,89.69,82.4545,5.8311,5.9796,6.4459,2.3289,0.270889,W,K,2.925049,b4,NORMAL
1631,Well69,2196.7,2055.721314,90.79,83.7908,6.6625,6.9464,7.8109,2.3701,0.233626,O,K,1.208008,b4,NORMAL
1633,Well69,2428.6,2217.866215,95.53,54.3405,148.4466,145.317,140.8587,2.2214,0.260521,O,K,6.747559,c1,NORMAL
1634,Well69,2552.4,2303.246973,108,57.6599,45.719,44.7373,45.2329,2.2089,0.192303,O,K,1.658203,c1,OTHER
1635,Well69,2577.2,2320.381956,108.8,48.9263,24.8046,25.3043,28.0991,2.2915,0.179606,O,K,1.450439,c1,OTHER
1640,Well69,2840.7,2502.768846,113.5,51.6769,10.8372,10.9918,11.6625,2.3892,0.138794,O,K,0.619629,c2,OTHER
1641,Well69,2852.6,2510.961799,114,52.2912,23.9356,24.328,25.5812,2.5776,0.075554,O,K,0.688721,c2,OTHER
1643,Well69,2911.4,2551.417878,114.9,46.8678,26.5903,32.3873,,2.4369,,O,K,1.238281,c2,OTHER
1644,Well69,2940,2571.152077,115.1,51.0146,32.6968,40.1991,,2.4566,,O,K,1.522461,c2,NORMAL
1645,Well69,2987.4,2603.922054,117.7,41.2428,42.8042,58.7946,,2.4077,,O,K,1.177734,c2,NORMAL
1646,Well69,3021,2627.342101,118.1,33.5578,51.2196,65.6083,,2.4111,,O,K,2.102539,c2,NORMAL
1647,Well69,3091,2675.886397,121.9,39.8633,12.5476,16.6053,,2.4394,,O,K,0.888184,c2,OTHER
1648,Well69,3231.1,2772.149789,124.9,40.6573,9.2777,9.3369,,2.4428,,O,K,1.244873,c2,NORMAL
1649,Well69,3381.5,2876.283413,126.9,45.8162,9.8756,10.9418,,2.4638,,O,K,0.90332,c2,OTHER
1650,Well69,3422.3,2904.554374,127.2,39.8785,11.8601,12.9302,,2.4394,,O,K,0.969482,c2,OTHER
1651,Well69,3488,2949.954437,128.9,24.978,11.8077,13.2817,,2.3747,,O,K,0.967041,c3,OTHER
1652,Well69,3498.2,2957.006822,129.4,49.4115,16.2283,17.4685,,2.5354,,O,K,0.207764,c3,OTHER
1653,Well69,3524,2975.027719,129.4,32.1048,22.7271,28.6308,,2.4301,,O,K,0.704346,c3,OTHER
1654,Well69,3598.8,3026.931251,130.7,57.1853,32.0703,28.7118,,2.5691,,O?,K,,c3,OTHER
1655,Well69,3606.7,3032.436153,131.7,82.0198,11.135,11.1538,,2.6193,,O,K,,c3,OTHER
1656,Well69,3636.7,3053.674325,132.7,49.1437,19.4392,20.8801,,2.5341,,O,K,,c3,OTHER
1657,Well69,3638.3,3054.811272,132.7,47.4513,20.3392,22.4755,,2.5256,,O,K,,c3,OTHER
1658,Well69,3643.1,3058.272575,132.5,58.967,23.1816,26.8596,,2.5757,,O,K,,c3,OTHER
1659,Well69,3647.8,3061.728053,132,49.6681,19.9228,20.1936,,2.5367,,O,K,,c3,OTHER
1660,Well69,3650,3063.34551,130.9,44.3103,25.7477,27.3733,,2.5087,,O,K,,c3,OTHER
1661,Well70,2426.9,2177.997198,102.57,65.6357,22.6424,22.0287,23.0729,2.2931,0.246783,O,K,2.251953,c1,NORMAL
1663,Well70,2561.1,2266.8495,104.69,42.8782,40.2878,38.9454,40.5274,2.2962,0.189842,O,K,4.042725,c1,NORMAL
1666,Well70,2670.2,2339.241178,107.54,36.4364,35.8259,35.5516,36.9355,2.2607,0.203457,O,K,1.523438,c2,NORMAL
1667,Well70,2674.7,2342.221203,107.6,34.2896,38.1987,37.9493,40.1138,2.2621,0.194044,O,K,1.390869,c2,NORMAL
1669,Well70,2705.7,2362.750769,107.9,56.3968,35.8477,35.4073,36.7617,2.3736,0.195555,G,K,0.662109,c2,NORMAL
1672,Well70,2738.6,2384.550396,109.15,48.0656,33.5734,33.3132,34.7455,2.3981,0.186844,O,K,0.994385,c2,NORMAL
1673,Well70,2759.9,2398.673934,109.18,44.127,5.8355,6.1992,7.3998,2.3097,0.183469,W,K,5.307129,c2,NORMAL
1675,Well70,2779.9,2411.930253,109.83,53.0844,25.1225,25.244,26.5133,2.4215,0.157039,O,K,0.463379,c2,NORMAL
1678,Well70,2845.2,2455.29311,111.64,35.9888,85.3282,84.9388,89.0971,2.3041,0.192027,O,K,1.396973,c2,NORMAL
1679,Well70,2856.6,2462.873045,111.56,35.4566,51.7165,51.6004,54.7029,2.326,0.166864,O,K,1.196777,c2,OTHER
1681,Well70,2908.3,2497.267345,113.35,49.8606,56.4608,55.8127,58.3885,2.4155,0.152294,O,K,0.665771,c2,NORMAL
1684,Well70,2944,2521.026935,114.31,61.3268,36.0256,35.7406,37.0736,2.4659,0.149728,O,K,0.266113,c2,NORMAL
1685,Well70,3042.2,2586.324582,117.09,49.4338,29.0629,29.1405,30.6716,2.4274,0.147893,O,K,0.534424,c2,NORMAL
1687,Well70,3208.1,2696.11332,120.67,37.2257,17.8017,18.753,21.6271,2.3242,0.167646,O,K,0.790527,c2,NORMAL
1688,Well70,3214.1,2700.079776,120.74,44.2047,20.702,20.6955,21.7173,2.41,0.164321,O,K,0.459961,c2,NORMAL
1693,Well70,3375.7,2807.493046,124.43,43.524,12.2829,12.4453,13.6081,2.4205,0.136226,O?,K,3.815918,c2,NORMAL
1696,Well71,2512.4,2212.464627,97.79,,,,,,,O?,K,0.917969,b4,OTHER
1697,Well71,2512.5,2212.535239,96.94,,,,,,,O?,K,0.917969,b4,NORMAL
1698,Well71,2711.8,2354.585436,101.57,,,,,,,O,K,0.861328,c1,OTHER
1699,Well71,2737.9,2373.200901,103.89,,,,,,,O?,K,0.990967,c1,OTHER
1700,Well71,2826.3,2435.913475,105.1,,,,,,,O?,K,6.168457,c2,NORMAL
1701,Well71,2831.5,2439.606747,105.02,,,,,,,O?,K,6.168457,c2,NORMAL
1702,Well71,2848.1,2451.396807,104.75,,,,,,,W,K,2.709717,c2,NORMAL
1703,Well71,2986.5,2551.211481,107.87,,,,,,,O,K,0.85791,c2,NORMAL
1704,Well71,2989,2552.99995,107.64,,,,,,,W,K,1.929932,c2,NORMAL
1706,Well72,2688.6,2324.630442,105.58,43.7176,58.5425,54.4437,52.5723,2.2125,0.180688,O,K,2.666748,c1,NORMAL
1707,Well72,2779.4,2390.354259,108.28,54.074,44.3103,43.5233,43.0231,2.5557,0.111984,O,K,0.362305,c1,NORMAL
1708,Well72,2782.4,2392.528594,108.47,46.2425,20.0486,20.4117,20.7128,2.452,0.181477,O,K,0.362061,c1,OTHER
1711,Well72,2807,2410.310692,108.87,43.6517,7.9244,8.2379,9.1391,2.3485,0.17118,O?,K,1.947754,c1,NORMAL
1712,Well72,2821,2420.413144,109.06,49.7916,7.6738,7.9751,8.7848,2.3867,0.184405,W,K,1.008545,c1,NORMAL
1713,Well72,2821.1,2420.485375,108.78,48.7088,7.8105,8.1244,8.9587,2.3837,0.177592,W,K,1.008545,c1,NORMAL
1714,Well72,2886.4,2467.544166,111.3,60.4372,18.0384,18.415,19.2913,2.4883,0.152445,O,K,0.429932,c2,OTHER
1717,Well72,2900.1,2477.374205,111.48,43.1596,8.5453,9.0616,10.2792,2.3977,0.126363,W,K,3.234619,c2,OTHER
1718,Well72,2901.6,2478.450486,111.49,54.9215,6.7011,7.2654,8.671,2.3546,0.156344,W,K,3.234619,c2,NORMAL
1719,Well72,2904.2,2480.316041,111.55,86.1818,11.1967,12.1129,14.2488,2.5472,0.136938,W,K,0.431396,c2,NORMAL
1721,Well72,2909.3,2483.983278,111.52,41.6247,7.6238,8.01,8.8497,2.3706,0.171879,W,K,0.863525,c2,NORMAL
1726,Well72,3046.6,2583.614546,114.85,59.1859,13.8818,14.5108,15.9497,2.5089,0.118456,O,K,0.579346,c2,OTHER
1727,Well72,3059.6,2593.030935,115.14,50.1804,8.758,9.0925,10.1023,2.3232,0.127977,O?,K,1.520752,c2,NORMAL
1730,Well72,3079.4,2607.371455,115.38,44.0157,24.9711,25.3338,26.0566,2.4955,0.153252,O,K,0.507324,c2,OTHER
1731,Well72,3085.1,2611.482739,116.14,50.7944,7.9003,8.401,9.609,2.3771,0.178714,W,K,3.758301,c2,NORMAL
1732,Well72,3087.2,2612.997422,116.05,52.2629,7.5624,7.916,8.7511,2.3884,0.178716,W,K,3.758301,c2,NORMAL
1733,Well72,3088.8,2614.151467,115.93,40.0314,8.8727,9.2968,10.0882,2.4067,0.149203,W,K,3.758301,c2,NORMAL
1734,Well72,3095.5,2618.984028,116.1,59.0605,36.9282,37.7007,39.2762,2.3204,0.167594,O,K,1.44165,c2,NORMAL
1735,Well72,3104.3,2625.331273,116.28,55.7439,20.9099,21.5574,22.6974,2.4309,0.193359,O,K,0.862305,c2,OTHER
1736,Well72,3115.3,2633.222712,116.36,42.1802,48.4278,49.2436,51.12,2.3575,0.157464,O,K,2.149902,c2,NORMAL
1737,Well72,3123.2,2638.876682,116.86,51.9562,40.1972,39.5634,38.5158,2.4238,0.190555,O,K,1.717285,c2,NORMAL
1740,Well72,3158.1,2663.818436,117.41,44.0321,15.4093,14.5501,13.1455,2.3827,0.171815,O,K,1.428467,c2,NORMAL
1742,Well72,3190.3,2686.843021,118.41,80.4932,11.6262,11.8192,12.0163,2.6109,0.121581,O,K,,c2,OTHER
1743,Well72,3193.2,2688.917476,118.48,70.084,11.4764,11.3629,11.3804,2.5943,0.123723,W,K,,c2,OTHER
1744,Well72,3197.2,2691.798438,118.54,64.5341,20.2911,20.3891,20.6378,2.6053,0.1382,W,K,,c2,OTHER
1745,Well72,3219,2707.508996,119.32,95.9813,32.4579,33.1842,34.7493,2.4466,0.147516,W,K,1.448486,c2,OTHER
1746,Well72,3226.2,2712.728291,119.46,76.9147,6.4423,6.487,6.9319,2.3857,0.154605,W,K,1.016357,c2,OTHER
1747,Well72,3249,2729.332425,119.79,60.9098,15.9068,16.28,16.9512,2.5938,0.114877,W,K,,c2,OTHER
1748,Well72,3276.6,2749.545319,120.69,68.9113,15.6572,16.0754,16.9045,2.5823,0.135421,W,K,,c2,OTHER
1749,Well72,3289.3,,120.78,91.2115,10.4611,10.8534,11.2297,2.575,0.133133,W,K,,c2,OTHER
1750,Well72,3293.3,,120.82,72.5304,13.2418,13.5211,13.9519,2.5823,0.126322,W,K,,c2,OTHER
1751,Well72,3312,,120.9,72.4139,10.4166,10.6252,11.209,2.5835,0.124687,W,K,,c2,OTHER
1752,Well72,3317.2,,120.51,57.2345,31.9418,32.4075,32.1414,2.3899,0.147808,O,K,0.647461,c2,NORMAL
1753,Well73,2771.9,2362.980982,107.26,66.2508,31.1832,31.7782,32.9378,2.5192,0.15819,O,K,,c1,NORMAL
1754,Well73,2781.4,2370.726875,104.39,54.3182,50.5252,50.8036,53.5233,2.2795,0.218718,O,K,2.0354,c1,NORMAL
1756,Well73,2887.5,2455.303452,110.18,44.9495,20.6986,21.1984,22.1041,2.4688,0.140531,O,K,0.927979,c1,OTHER
1757,Well73,2907.2,2470.457178,110.48,50.1548,8.5877,8.9913,9.959,2.4031,0.15127,W,K,0.834961,c1,OTHER
1759,Well73,2930.8,2488.144306,110.86,40.9085,18.4108,19.1903,21.007,2.435,0.12954,O?,K,0.445801,c1,NORMAL
1762,Well73,3118,2621.454525,116.01,54.4695,16.2137,16.8953,18.2533,2.4358,0.154377,O,K,0.918701,c2,OTHER
1763,Well73,3152.8,2646.065022,116.17,46.177,5.4216,5.5718,5.9535,2.3133,0.2078,W,K,1.131104,c2,NORMAL
1765,Well73,3220.4,2694.057826,115.39,46.8272,29.9372,30.0223,30.869,2.5864,0.105416,O,K,0.356445,c2,OTHER
1766,Well73,3237,2705.881663,119.17,54.6001,23.1168,23.6292,24.9815,2.4868,0.12716,O,K,0.569824,c2,NORMAL
1767,Well73,3290.6,2744.091825,119.8,76.8912,35.8226,35.9299,37.1119,2.4171,0.153845,O,K,0.356934,c2,OTHER
1769,Well73,3321.4,2766.042409,120.98,50.5219,26.1075,27.3609,29.6455,2.4174,0.149873,O,K,0.711914,c2,NORMAL
1771,Well73,3366.3,2797.992389,119.32,46.8991,55.0848,54.5801,52.9239,2.319,0.128215,O,K,1.850098,c2,NORMAL
1773,Well74,2870.8,2429.779035,106.69,68.2376,18.0688,18.9254,20.4353,2.5129,0.167787,O,K,,c1,OTHER
1775,Well74,2978.6,2513.452511,111.03,54.4243,12.2196,12.7334,13.8965,2.3882,0.177641,O,K,1.116455,c1,OTHER
1776,Well74,3007.3,2534.519458,111.48,36.4998,7.6834,8.1619,9.1104,2.3546,0.182134,W,K,2.023926,c1,NORMAL
1777,Well74,3007.5,2534.664097,112.75,38.7992,7.7714,8.2558,9.2278,2.3665,0.181835,W,K,2.023926,c1,NORMAL
1778,Well74,3013.9,2539.292545,111.56,49.293,10.7698,11.2756,12.492,2.419,0.145743,O?,K,1.365479,c1,OTHER
1779,Well74,3016,2540.811254,111.98,53.227,7.3593,7.7852,8.7682,2.3648,0.180429,W,K,1.219482,c1,NORMAL
1780,Well74,3090.9,2593.975787,114.11,43.8904,15.1786,15.3271,15.9676,2.4387,0.131145,O,K,0.991943,c2,OTHER
1783,Well74,3117.7,2612.91918,114.7,65.5395,10.6566,11.1387,11.9382,2.4345,0.154225,O?,K,0.705078,c2,OTHER
1787,Well74,3253.9,2709.200577,118.72,51.0783,17.4328,18.4324,20.499,2.4807,0.12014,O,K,0.921387,c2,OTHER
1788,Well74,3275.8,2724.65372,119.31,52.3053,7.1492,7.4106,8.1005,2.3793,0.176817,O?,K,0.913574,c2,OTHER
1789,Well74,3277.3,2725.712154,119.47,48.5533,8.5269,8.7604,9.3623,2.3611,0.191624,O?,K,0.63208,c2,NORMAL
1791,Well74,3328.9,2761.980621,120.53,42.8641,8.4306,8.8515,9.8597,2.386,0.161889,O?,K,2.037598,c2,NORMAL
1794,Well74,3350.2,2776.943103,120.03,40.2154,10.4146,10.999,12.3001,2.4069,0.157447,O?,K,0.561768,c2,OTHER
1796,Well75,2996,2452.368889,109.83,81.0952,14.0922,13.2936,13.5615,2.5526,0.216782,O?,E,2.247559,c1,OTHER
1800,Well75,3057.8,2497.579791,111.43,50.4689,15.7655,15.0537,15.5217,2.4461,0.190107,O,E,0.438721,c1,OTHER
1801,Well75,3067.5,2504.66988,112.19,62.1859,15.5701,15.1499,16.1567,2.5517,0.162209,O?,E,0.950195,c1,OTHER
1803,Well75,3086.1,2518.256068,112.43,93.6645,15.0921,14.7454,15.3659,2.5844,0.169768,O?,E,,c1,NORMAL
1804,Well75,3121,2543.734601,113.97,50.6062,29.3633,27.2982,27.7169,2.5831,0.09497,O,E,0.948975,c2,OTHER
1809,Well75,3186,2591.222146,115.53,55.3917,11.9774,11.5569,12.1169,2.5104,0.158167,O,E,0.14624,c2,OTHER
1810,Well75,3202.5,2603.281164,115.68,45.7469,37.4983,39.212,45.0007,2.564,0.059024,O?,E,0.365234,c2,NORMAL
1811,Well75,3220.5,2616.4364,115.58,64.5747,20.2463,19.431,20.1942,2.4811,0.160358,O,E,0.29248,c2,OTHER
1812,Well75,3231,2624.111302,116.51,63.344,33.333,31.8207,32.5525,2.3934,0.169939,O,E,0.950195,c2,NORMAL
1814,Well75,3245,2634.344505,116.66,80.5526,11.4576,11.0868,11.5536,2.5549,0.161631,,E,,c2,OTHER
1815,Well75,3249,2637.267889,116.7,65.3901,10.6921,10.3507,10.7578,2.5373,0.201876,,E,,c2,OTHER
1816,Well75,3253.1,2640.263762,116.74,74.2817,10.2729,10.013,10.6812,2.5389,0.155403,,E,,c2,OTHER
1817,Well75,3260.6,2645.744016,116.84,65.3639,30.6433,29.2502,30.4326,2.6049,0.114348,O,E,0.584473,c2,NORMAL
1818,Well75,3272.2,2654.220144,116.78,56.3662,23.0538,22.2507,23.2736,2.4847,0.243287,,E,,c2,NORMAL
1819,Well75,3285,2663.570934,117.32,78.1688,7.0734,6.8076,6.5831,2.5768,0.204883,,E,,c2,OTHER
1820,Well75,3292.5,2669.049395,117.27,93.6091,5.8602,5.6113,5.7982,2.6521,0.203345,,E,,c2,OTHER
1821,Well75,3307.8,2680.227462,117.25,43.0199,19.4894,19.4662,20.6754,2.3905,0.15254,,E,0.365479,c2,NORMAL
1822,Well76,1563.5,1330.430259,81.4,16.527,0.7888,0.9154,,2.0999,0.282926,W,K,9.00061,,NORMAL
1823,Well76,2929,2488.143019,110.54,36.3019,6.9906,7.0066,0.084,2.4958,0.338755,O?,K,,c1,OTHER
1824,Well76,2956,2508.398957,112.38,53.3579,36.6006,35.0226,0.3114,2.3267,0.213988,O,K,5.403076,c1,NORMAL
1826,Well76,3194,2686.572805,118.9,28.2136,33.7037,33.5629,0.0966,2.59,0.053696,,K,0.590332,c2,OTHER
1829,Well76,3280.1,2747.094576,120.58,55.8451,21.2651,21.84,0.4217,2.4773,0.151166,O,K,0.468994,c2,OTHER
1832,Well76,3442.2,2855.734027,124.03,49.5839,43.643,27.3208,0.348,2.3593,0.159867,O,K,1.60791,c2,NORMAL
1833,Well76,3511.4,2902.09724,125.37,50.3003,21.3245,34.7836,0.3565,2.6131,0.171939,O,K,,c2,OTHER
1834,Well76,3528.2,2913.356097,125.94,46.1965,27.5873,33.717,0.3082,2.3726,0.156839,O,K,1.67627,c2,OTHER
1835,Well76,3635.6,2985.299969,127.95,43.3081,23.6633,8.0503,0.2742,2.4639,0.135084,O,K,0.401367,c2,OTHER
1836,Well76,3647,2992.928936,128.02,34.8086,55.3919,28.4092,0.1742,2.319,0.159174,O,K,2.339111,c2,NORMAL
1837,Well76,3679,3014.293277,128.62,51.525,27.6518,9.793,0.3709,2.4031,0.132778,O,K,1.066895,c2,NORMAL
1839,Well76,3755.6,3065.433873,131.03,46.7075,27.5753,28.1243,0.3142,2.5471,0.100766,,K,0.667725,c2,OTHER
1840,Well76,3773.1,3077.117866,131.25,59.2556,18.8745,19.6029,0.4618,2.4883,0.12489,,K,0.200195,c2,OTHER
1841,Well76,3787.3,3086.597434,131.29,35.8801,22.1709,35.5779,0.1868,2.7593,0.103037,,K,,c2,OTHER
1842,Well76,3792.1,3089.801795,131.36,56.0941,22.4562,50.091,0.4246,2.469,0.131775,O,K,0.934326,c2,NORMAL
1844,Well76,3806.2,3099.212431,132.18,41.1563,18.9801,27.4964,0.2489,2.4258,0.114047,O,K,0.600586,c2,OTHER
1846,Well76,3821.4,3109.356664,132.42,53.9008,24.7007,25.2314,0.3988,2.5443,0.11627,,K,1.20166,c2,NORMAL
1847,Well76,3828.7,3114.230837,132.9,50.2757,20.7981,21.2584,0.3562,2.4722,0.112613,O,K,0.86792,c2,OTHER
1848,Well76,3841.2,3122.578919,132.98,37.0507,64.5409,63.2165,0.2006,2.4265,0.138067,O,K,1.402588,c2,NORMAL
1849,Well76,3858,3133.800508,133.56,56.4202,18.3931,20.7011,0.4285,2.3829,0.176041,O,K,0.334229,c2,OTHER
1850,Well76,3874.6,3144.891964,133.77,30.7119,82.339,102.7009,0.126,2.536,0.099031,,K,1.536865,c2,NORMAL
1852,Well76,3902,3163.205054,134.14,61.3559,22.6291,22.6947,0.4865,2.5305,0.117666,,K,2.272949,c2,OTHER
1855,Well76,3944.5,3191.68466,135.6,45.8196,16.6587,29.0877,0.3038,2.477,0.118087,O,K,0.33667,c2,NORMAL
1856,Well76,3967.5,3207.35216,135.64,46.0641,18.1413,21.0381,0.3066,2.5403,0.100138,,K,1.180176,c2,OTHER
1857,Well77,2422,2149.386057,99.84,45.7109,9.2895,,9.6571,2.332,0.221558,O?,K,3.532471,b4,OTHER
1858,Well77,2831.1,2420.472385,110.25,56.2701,34.0922,,35.4958,2.2974,0.191018,O,K,0.997314,c1,OTHER
1859,Well77,2842,2427.720786,111.27,45.7199,30.4401,,31.7759,2.2285,0.183059,O,K,1.662598,c1,NORMAL
1860,Well77,2995,2529.511296,113.89,50.8676,7.6748,,8.6434,2.3666,0.190318,W,K,2.594238,c1,NORMAL
1861,Well77,3009.6,2539.23224,114.09,43.1204,18.2448,,21.2076,2.5018,0.133694,W,K,0.066406,c1,NORMAL
1862,Well77,3140.2,2626.352354,117.62,49.4183,7.6738,,9.267,2.3397,0.17881,W,K,3.539307,c2,OTHER
1863,Well77,3223.4,2681.774913,118.09,47.7927,19.7892,,21.7047,2.4076,0.138646,W,K,1.066895,c2,NORMAL
1864,Well77,3224.5,2682.508243,118.75,118.0274,9.2537,,9.8956,2.6645,0.194817,W,K,,c2,NORMAL
1865,Well77,3267,2710.830129,119.4,47.1577,8.0402,,9.3097,2.352,0.174182,W,K,2.997314,c2,NORMAL
1866,Well77,3276,2716.825409,119.62,43.8458,22.1725,,24.5393,2.4282,0.093788,W,K,0.532959,c2,OTHER
1867,Well77,3355,2769.456324,121.74,87.1205,9.6959,,11.1499,2.4455,0.192691,W,K,,c2,NORMAL
1868,Well77,3423,2814.755653,123.48,79.3795,14.0583,,15.1233,,,W,K,,c2,OTHER
1869,Well77,3638.2,2958.072279,126.97,84.2421,15.2513,,11.6563,,,W,K,,c2,OTHER
1870,Well77,3688,2991.254364,127.11,86.5631,8.1966,,8.4448,,,W,K,,c2,OTHER
1871,Well77,3721.6,3013.644697,128.34,102.1519,8.475,,7.0892,,,W,K,,c2,NORMAL
1872,Well77,3755.8,3036.427262,129.16,94.3466,12.4123,,8.5289,,,W,K,,c2,NORMAL
1873,Well77,3767,3043.885939,129.93,88.9578,14.1733,,11.4908,,,W,K,,c2,NORMAL
1874,Well77,3792.2,3060.733965,130.09,64.7602,17.7719,,14.414,,,O?,K,0.201172,c2,NORMAL
1875,Well77,3829,3085.564868,131.57,70.9227,20.2042,,21.1999,,,O,K,0.272217,c2,NORMAL
1876,Well77,3892,3129.176782,131.71,72.5413,19.025,,14.4861,,,O?,K,0.141602,c2,OTHER
1877,Well78,1159,1076.026045,77.28,86.7871,0.6933,,0.6427,2.1571,0.253156,W,K,8.069702,,NORMAL
1878,Well78,1193,1109.085716,75.51,88.7709,0.6922,,0.6343,2.1474,0.294703,W,K,9.919189,,NORMAL
1879,Well78,1196,1112.002467,77.87,78.9244,0.6114,,0.5726,2.1539,0.252163,W,K,9.919189,,NORMAL
1880,Well78,1248,1162.558294,81.13,80.1292,0.6527,,0.5688,2.1324,0.268811,W,K,7.973511,,NORMAL
1881,Well78,1435,1344.38656,82.03,46.5713,1.6678,,1.3188,2.129,0.283124,W,K,3.889771,a,NORMAL
1882,Well78,2256,2066.247554,100.07,117.5274,2.4274,,2.4451,2.4443,0.396321,O?,K,2.052002,b4,OTHER
1883,Well78,2584.5,2343.648773,108.27,117.5274,2.4274,,2.4451,2.4443,0.396321,O?,K,1.516113,c1,OTHER
1884,Well78,2688,2424.540996,110.7,117.5274,2.4274,,2.4451,2.4443,0.396321,O,K,0.776855,c1,OTHER
1885,Well78,2725,2453.289465,113.02,117.5274,2.4274,,2.4451,2.4443,0.396321,W,K,3.109619,c1,NORMAL
1886,Well78,2894,2581.624948,116.23,117.5274,2.4274,,2.4451,2.4443,0.396321,O?,K,1.30835,c2,OTHER
1887,Well78,3050,2688.725752,118.97,117.5274,2.4274,,2.4451,2.4443,0.396321,G,K,2.360352,c2,NORMAL
1888,Well78,3197,2784.914248,119.89,117.5274,2.4274,,2.4451,2.4443,,O?,K,,c2,OTHER
1889,Well78,3298,2851.018917,122.87,117.5274,2.4274,,2.4451,2.4443,,O?,K,,c2,NORMAL
1890,Well78,3301,2852.994624,123.09,117.5274,2.4274,,2.4451,2.4443,,G,K,6.320557,c2,NORMAL
1891,Well78,3328.9,2871.372971,123.8,117.5274,2.4274,,2.4451,2.4443,,W,K,,c2,OTHER
1892,Well78,3344,2881.32541,124.39,117.5274,2.4274,,2.4451,2.4443,,W,K,,c2,OTHER
1893,Well78,3368.5,2897.510126,124.69,117.5274,2.4274,,2.4451,2.4443,,W,K,,c2,OTHER
1894,Well78,3382,2906.648112,124.89,117.5274,2.4274,,2.4451,2.4443,,W,K,,c2,NORMAL
1895,Well78,3410,2925.804648,124.78,117.5274,2.4274,,2.4451,2.4443,,W,K,,c2,NORMAL
1896,Well78,3419,2932.032985,126.15,117.5274,2.4274,,2.4451,2.4443,,W,K,,c2,NORMAL
1897,Well78,3422,2934.109098,125.76,117.5274,2.4274,,2.4451,2.4443,,W,K,,c2,NORMAL
1898,Well78,3425,2936.18521,125.84,117.5274,2.4274,,2.4451,2.4443,,W,K,0.343994,c2,NORMAL
1899,Well78,3481.1,2974.699054,126.4,117.5274,2.4274,,2.4451,2.4443,,W,K,0.823486,c2,NORMAL
1900,Well78,3517,2999.331552,126.98,117.5274,2.4274,,2.4451,2.4443,,O?,K,,c2,NORMAL
1902,Well79,2982.5,2458.750612,101.56,79.8088,23.0498,2.4403,22.6786,0.188456,0.741123,O,F,0.68,c1,NORMAL
