,TESTID,WellID,DepthMD,DepthTVDSS,Temp,GR,Resist_deep,Resist_medium,Resist_short,Density ,Neutron,FluidType,Subblock,Thickness,Reservior,RFT
960,1395,60,2105.6,1901.7299420000002,92.93,57.7702,8.8274,9.2325,9.0454,2.4532,0.14765,O,P,0.448853,c2,OTHER
961,1397,60,2253.9,2007.845077,94.98,42.7016,5.6086,5.711,6.2056,2.2527,0.24076999999999998,W,P,2.326416,c2,NORMAL
962,1399,60,2334.9,2064.1265489999996,97.59,44.7656,21.1628,23.7264,23.5869,2.3424,0.20155,O,P,1.273193,c3,NORMAL
963,1400,60,2356.2,2078.8879920000004,98.13,47.0954,14.4744,17.3781,15.238,2.3994,0.23788,O,P,0.632324,c3,NORMAL
964,1402,60,2489.9,2170.9740829999996,101.22,50.1034,9.7099,10.8997,12.9008,2.4398,0.1578,W,P,0.9443360000000001,c3,NORMAL
965,1403,60,2493.8,2173.6586859999998,102.05,42.9669,6.8289,6.9985,8.1006,2.3307,0.23437,W,P,2.307861,c3,NORMAL
966,1405,60,2565.3,2222.896048,103.67,50.5455,6.8407,6.5481,6.4236,2.2907,0.23125,W,P,0.42041000000000006,c4,NORMAL
967,1406,60,2609.6,2253.461018,105.4,47.9796,9.3029,9.7674,10.5666,2.3609,0.21858000000000002,W,P,1.5783690000000001,c4,NORMAL
968,1407,60,2719.0,2329.278797,107.53,59.6875,26.0371,35.4126,23.0309,2.4866,0.18422,W,P,9999.0,c4,OTHER
969,1408,60,2719.2,2329.417993,106.94,58.8617,24.6311,28.8986,25.3888,2.4827,0.17188,W,P,9999.0,c4,OTHER
970,1409,61,1617.2,1448.1758300000001,75.27,47.3351,6.8634,7.3689,8.7172,2.3084,0.23640999999999998,O?,B,3.623901,a,NORMAL
971,1412,61,2271.7,1974.702666,91.33,44.7263,27.1707,25.491999999999997,27.1682,2.1218,0.08743,G,S,1.571655,c1,NORMAL
972,1413,61,2286.4,1984.7844910000001,94.17,71.4161,15.3603,16.1498,16.2594,2.4001,0.20751999999999998,O,S,1.6690669999999999,c1,OTHER
973,1416,61,2404.9,2066.191605,99.48,45.2552,31.3234,55.9241,58.5197,2.2459,0.25029,O,S,1.889648,c2,NORMAL
974,1419,61,2427.6,2081.820066,100.68,58.5669,19.4365,20.1023,18.9545,2.2751,0.19042,O,S,0.7329100000000001,c2,OTHER
975,1422,61,2506.3,2136.131805,103.37,61.5399,17.4591,19.8532,20.7451,2.4786,0.1585,O,S,1.478027,c2,OTHER
976,1426,61,2564.2,2176.1508710000003,105.14,62.1673,15.8517,21.5952,24.6954,2.6195,0.1297,O,S,0.633057,c2,OTHER
977,1427,61,2564.3,2176.219978,104.74,47.6334,14.7681,19.3868,24.9274,2.5996,0.1331,O,S,0.633057,c2,OTHER
978,1429,61,2592.0,2195.451376,105.97,24.7085,23.4251,38.0026,50.6343,2.6505,0.09493,O,S,1.2729489999999999,c2,OTHER
979,1430,61,2592.7,2195.937505,105.52,21.8677,22.0821,41.3263,41.1524,2.6273,0.08152000000000001,O,S,1.2729489999999999,c2,OTHER
980,1431,61,2592.9,2196.076399,105.76,23.0899,22.5863,40.67,37.2602,2.6193,0.08476,O,S,1.2729489999999999,c2,OTHER
981,1432,61,2756.6,2311.007098,108.26,77.6597,23.9794,28.4603,31.0207,2.5717,0.13497,O,B,0.536621,d,OTHER
982,1433,61,2757.7,2311.782804,109.41,117.0683,15.1919,17.3034,18.3986,2.3975,0.25918,O,B,9999.0,d,OTHER
983,1434,61,2761.2,2314.250957,110.0,79.2454,31.0644,37.169000000000004,35.9165,2.5793,0.16779000000000002,O,B,9999.0,d,OTHER
984,1435,61,2762.1,2314.885625,110.82,90.0472,17.5829,19.4178,19.3651,2.4758,0.20124,O,B,0.641602,d,NORMAL
985,1436,61,2766.5,2317.9884460000003,111.64,90.7077,33.0376,37.614000000000004,36.8778,2.5889,0.13712,O,B,0.32006799999999996,d,NORMAL
986,1437,61,2766.6,2318.0589649999997,111.06,84.7947,29.5923,39.0579,39.049,2.5828,0.11945,O,B,0.32006799999999996,d,OTHER
987,1438,61,2791.0,2335.0472640000003,112.22,67.0891,21.0056,22.649,22.4763,2.498,0.10599000000000001,O,B,0.42285200000000006,d,NORMAL
988,1439,61,2806.6,2345.872727,112.41,72.9029,8.16,8.4486,9.5446,2.372,0.19765,W,B,2.111328,d,NORMAL
989,1440,61,2824.7,2358.414211,113.37,87.8338,13.6412,15.9096,16.997,2.4656,0.17845,O,B,0.7399899999999999,d,NORMAL
990,1442,61,2855.8,2379.953886,113.98,88.5934,18.8043,22.8994,22.9386,2.5995,0.10997,O,B,0.316162,d,OTHER
991,1448,61,2936.6,2435.949463,116.09,87.5689,24.2801,24.4184,22.2829,2.4597,0.17802,O,B,0.21166999999999997,d,OTHER
992,1449,61,2936.7,2436.0187969999997,116.31,87.5689,24.2801,24.4184,22.2829,2.4597,0.17802,O,B,0.21166999999999997,d,NORMAL
993,1451,61,2970.2,2459.2711170000002,117.03,95.2658,13.3357,18.2098,18.1524,2.4874,0.14342,O,B,1.1640620000000002,d,OTHER
994,1452,62,2006.2,1600.9993630000001,73.68,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,2.184082,b3,NORMAL
995,1453,62,2047.8,1635.396145,75.46,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,4.705811,b3,NORMAL
996,1454,62,2089.5,1669.5160560000002,77.81,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,2.444214,b4,NORMAL
997,1455,62,2096.8,1675.446941,78.3,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,1.6815189999999998,b4,NORMAL
998,1456,62,2111.5,1687.3899559999998,78.63,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,2.381348,b4,NORMAL
999,1457,62,2116.6,1691.533548,79.01,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,1.885864,b4,NORMAL
1000,1458,62,2123.2,1696.897348,79.15,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,2.064575,b4,NORMAL
1001,1459,62,2147.2,1716.4005579999998,79.81,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,14.923584,b4,NORMAL
1002,1460,62,2163.0,1729.226726,80.21,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,4.293945,b4,NORMAL
1003,1461,62,2176.7,1740.3401190000002,81.04,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,5.865844999999999,b4,NORMAL
1004,1462,62,2179.6,1742.6843370000001,81.14,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,5.865844999999999,b4,NORMAL
1005,1463,62,2181.7,1744.381873,81.24,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,N,5.865844999999999,b4,NORMAL
1006,1464,63,2106.5,1920.798821,93.89,52.0045,26.9983,24.5371,24.349,2.2991,0.155918,G,H,5.369994999999999,c1,NORMAL
1007,1465,63,2108.2,1922.139363,93.71,62.7016,68.6153,62.3104,60.9513,2.3680000000000003,0.173843,G,H,5.369994999999999,c1,NORMAL
1008,1466,63,2112.2,1925.293582,93.69,59.923,41.4565,40.7959,42.4713,2.3085,0.200399,G,H,5.369994999999999,c1,NORMAL
1009,1467,63,2121.1,1932.311718,93.68,80.1209,46.4542,44.2482,45.012,2.2755,0.175903,G,H,1.89209,c1,NORMAL
1010,1469,63,2201.7,1995.486905,97.02,49.3753,17.1089,15.9516,14.6186,2.3059,0.162046,O,H,1.784302,c2,NORMAL
1011,1470,63,2207.5,1999.979348,97.23,68.6523,34.802,34.6279,37.9632,2.2868,0.165434,O,H,1.083618,c2,NORMAL
1012,1472,63,2252.2,2034.265542,97.57,37.63,91.1432,81.7682,80.0677,2.2663,0.211925,O,H,3.716187,c2,NORMAL
1013,1473,63,2253.7,2035.3982,98.83,47.1607,44.0526,41.0914,40.3386,2.2946,0.21520100000000003,O,H,3.716187,c2,NORMAL
1014,1474,63,2255.1,2036.455348,99.19,45.8655,14.3191,12.494000000000002,11.5641,2.2661,0.217495,O,H,3.716187,c2,NORMAL
1015,1475,63,2271.9,2049.141125,99.47,45.1385,21.2783,20.3657,21.0402,2.2936,0.201943,O,H,1.127686,c2,NORMAL
1016,1477,63,2347.8,2106.501102,101.13,46.1242,8.9549,8.7258,9.4893,2.273,0.21017199999999997,O,H,1.368896,c2,OTHER
1017,1478,63,2352.0,2109.696026,101.26,63.7677,20.6243,19.0148,18.7918,2.3522,0.17869200000000002,O,H,0.8374020000000001,c2,OTHER
1018,1479,63,2362.2,2117.4551260000003,102.2,41.0034,24.2573,24.4293,27.3199,2.2779,0.146153,O,H,0.992432,c2,NORMAL
1019,1487,63,2495.3,2218.905181,104.68,34.2577,24.4906,24.397,27.0207,2.5134,0.079773,O,P,0.6203609999999999,c4,OTHER
1020,1491,64,2199.6,1913.7539199999999,90.94,60.4109,13.3648,12.7284,12.89,2.388,0.1982,O,N,1.072998,c1,NORMAL
1021,1494,65,2047.9,1946.0567489999999,96.18,49.4217,7.39,5.0538,5.4203,2.2924,0.22273099999999998,O?,B,1.4603270000000002,c2,NORMAL
1022,1495,65,2119.4,2001.435372,97.52,47.7829,4.5373,4.7528,5.3181,2.2594,0.22535700000000003,W,B,3.237427,c2,NORMAL
1023,1498,65,2164.3,2034.1551559999998,99.11,43.6764,7.2479,7.6848,8.517999999999999,2.3153,0.23233099999999998,O,Q,1.9023439999999998,c3,NORMAL
1024,1502,65,2219.0,2073.533989,101.01,40.3241,6.8733,7.4259,7.849,2.3019,0.22322600000000004,O,Q,0.855225,c3,NORMAL
1025,1503,65,2240.9,2089.184035,101.14,46.7122,7.2355,7.0166,7.4486,2.2946,0.246946,O,Q,0.644043,c3,NORMAL
1026,1504,65,2251.5,2096.761446,101.24,65.5586,10.2948,12.7626,13.1651,2.3583,0.20389100000000002,O,Q,0.5734859999999999,c3,OTHER
1027,1505,65,2280.6,2117.601852,102.58,38.7835,6.7135,6.9919,7.6607,2.2669,0.210335,O,Q,1.6455080000000002,c3,NORMAL
1028,1506,65,2286.2,2121.595015,102.69,58.2009,9.2756,9.5305,10.1209,2.3265,0.202323,O,Q,0.9287110000000001,c3,NORMAL
1029,1508,65,2303.9,2134.216265,103.17,39.885,5.8846,6.1222,6.6299,2.2903,0.213619,O,Q,3.625977,c3,NORMAL
1030,1511,65,2411.7,2210.9854809999997,106.44,58.5572,12.3895,13.3385,14.1323,2.4924,0.15945299999999998,O,Q,0.570068,c4,OTHER
1031,1513,65,2481.7,2260.9144969999998,108.42,46.5966,7.6869,7.9535,8.2936,2.354,0.227556,O,Q,1.855957,c4,NORMAL
1032,1514,66,1863.2,1715.872191,87.58,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,1.15,c1,NORMAL
1033,1515,66,1863.4,1716.007809,88.2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,1.15,c1,NORMAL
1034,1516,66,1881.6,1728.201632,88.02,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,1.92,c1,NORMAL
1035,1517,66,1943.6,1768.8854670000003,89.79,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.52,c2,OTHER
1036,1518,66,1978.2,1791.504239,90.19,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,2.69,c2,NORMAL
1037,1519,66,2012.7,1814.243284,91.98,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,0.6,c2,OTHER
1038,1520,66,2030.4,1826.06279,92.23,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c2,OTHER
1039,1521,66,2046.0,1836.518532,92.72,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c2,NORMAL
1040,1522,66,2046.2,1836.655025,96.06,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c2,NORMAL
1041,1523,66,2059.4,1845.6635780000001,93.59,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c2,OTHER
1042,1524,66,2092.8,1868.6415190000002,94.2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,3.6,c2,NORMAL
1043,1525,66,2111.9,1881.941564,94.29,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,9999.0,c2,OTHER
1044,1526,66,2158.9,1915.077306,95.88,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,9999.0,c2,OTHER
1045,1527,66,2171.0,1923.624446,96.03,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,0.99,c2,NORMAL
1046,1528,66,2195.6,1940.9662219999998,96.16,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.56,c2,OTHER
1047,1529,66,2210.3,1951.2803030000002,96.41,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,0.84,c2,NORMAL
1048,1530,66,2266.7,1990.914905,99.02,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,0.56,c3,NORMAL
1049,1531,66,2284.9,2003.6244579999998,99.08,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,9999.0,c3,OTHER
1050,1532,66,2312.8,2022.9320489999998,99.46,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,1.03,c3,NORMAL
1051,1533,66,2329.1,2034.1222420000001,100.7,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,1.16,c3,NORMAL
1052,1534,66,2335.1,2038.215171,100.69,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,9999.0,c3,OTHER
1053,1535,66,2363.3,2057.31837,100.97,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,2.29,c3,NORMAL
1054,1536,66,2664.1,2257.6480739999997,112.13,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,A,9999.0,d,NORMAL
1055,1537,66,2688.2,2273.56052,112.68,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,A,9999.0,d,OTHER
1056,1538,66,2698.1,2280.124169,113.1,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,A,0.2,d,OTHER
1057,1539,66,2715.2,2291.532198,113.68,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,A,9999.0,d,OTHER
1058,1540,66,2717.3,2292.939962,114.33,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,A,0.87,d,NORMAL
1059,1541,66,2752.5,2316.530076,115.72,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,A,0.4,d,OTHER
1060,1542,66,2760.0,2321.555024,116.1,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,A,0.74,d,NORMAL
1061,1543,66,2787.3,2339.843939,116.34,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,A,0.33,d,OTHER
1062,1544,66,2834.1,2371.178136,118.12,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,A,0.47,d,NORMAL
1063,1545,66,2850.3,2382.030127,118.2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,A,0.47,d,OTHER
1064,1546,67,1919.0,1594.375752,82.6,37.5877,2.8305,2.9861,3.4019999999999997,2.1861,0.28286,W,N,9999.0,b1,NORMAL
1065,1547,67,2041.0,1702.7834699999999,86.05,48.4403,6.9165,7.3697,8.5378,2.4513,0.172118,W,N,9999.0,b1,OTHER
1066,1548,67,2216.0,1857.886107,89.73,32.1309,2.0345,2.1106,2.3234,2.244,0.21239499999999997,W,N,9999.0,b3,NORMAL
1067,1549,67,2350.0,1972.299243,91.77,55.9102,13.3148,13.5212,14.0984,2.3022,0.21854099999999999,O,N,9999.0,c1,NORMAL
1068,1550,67,2363.0,1983.2592329999998,92.63,62.2289,13.225,13.3098,13.6397,2.3454,0.199821,O,N,9999.0,c1,NORMAL
1069,1551,67,2367.0,1986.631673,93.08,75.9795,10.8549,11.1059,11.5454,2.5011,0.19150799999999998,O?,N,9999.0,c1,OTHER
1070,1552,67,2375.0,1993.376553,93.37,74.2943,10.715,10.9557,11.4221,2.5772,0.196468,O?,N,9999.0,c1,OTHER
1071,1553,67,2414.2,2026.440507,93.06,63.5523,12.7153,12.9804,13.5695,2.4275,0.18617,O?,N,9999.0,c2,OTHER
1072,1554,67,2424.5,2035.1294030000001,92.7,41.739,4.7827,4.9338,5.2882,2.2362,0.231708,W,N,9999.0,c2,NORMAL
1073,1555,68,1980.0,1702.529566,81.65,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,9999.0,c1,OTHER
1074,1556,68,1980.5,1702.9073010000002,82.41,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.3,c1,NORMAL
1075,1557,68,1982.5,1664.051361,84.87,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,0.52,c1,NORMAL
1076,1558,68,1988.0,1668.15813,85.12,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,9999.0,c1,OTHER
1077,1559,68,1993.0,1671.902517,85.21,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,0.82,c1,NORMAL
1078,1560,68,1997.8,1675.497545,85.83,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,0.97,c1,OTHER
1079,1561,68,2032.0,1701.1441140000002,86.37,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c2,OTHER
1080,1562,68,2043.0,1709.40642,87.21,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c2,OTHER
1081,1563,68,2047.3,1712.6308780000002,87.37,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c2,OTHER
1082,1564,68,2059.5,1721.735166,87.47,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c2,OTHER
1083,1565,68,2068.0,1728.078316,87.83,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.6,c2,NORMAL
1084,1566,68,2085.5,1741.108448,88.25,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,9999.0,c2,OTHER
1085,1567,68,2099.5,1751.517334,88.72,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,0.52,c2,OTHER
1086,1568,68,2184.4,1815.7952719999998,90.25,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,0.54,c2,OTHER
1087,1569,68,2187.5,1818.1725399999998,90.31,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,9999.0,c2,NORMAL
1088,1570,68,2191.5,1855.2942899999998,93.5,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,9999.0,c2,OTHER
1089,1571,68,2193.0,1822.3963260000003,90.8,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.46,c2,OTHER
1090,1572,68,2224.3,1846.45781,91.27,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.46,c2,OTHER
1091,1573,68,2225.0,1879.259873,94.37,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,0.93,c2,NORMAL
1092,1574,68,2227.5,1881.0434530000002,91.22,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,1.5,c2,NORMAL
1093,1575,68,2229.5,1850.4540559999998,91.37,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.85,c2,NORMAL
1094,1576,68,2231.9,1852.2984780000002,91.61,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.85,c2,NORMAL
1095,1577,68,2240.2,1890.104037,92.34,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.43,c2,OTHER
1096,1578,68,2243.7,1861.366882,91.84,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.85,c2,OTHER
1097,1579,68,2244.5,1893.171793,95.7,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,0.5,c2,OTHER
1098,1580,68,2252.5,1898.875579,92.93,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,0.78,c2,NORMAL
1099,1581,68,2257.8,1872.221548,92.1,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,9999.0,c2,OTHER
1100,1582,68,2262.5,1906.003678,93.41,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,1.93,c2,NORMAL
1101,1583,68,2264.5,1907.429298,93.66,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,1.93,c2,NORMAL
1102,1584,68,2268.2,1880.231776,92.48,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c2,OTHER
1103,1585,68,2270.5,1911.706157,93.95,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,0.71,c2,NORMAL
1104,1586,68,2278.3,1917.275729,94.71,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,1.785,c2,NORMAL
1105,1587,68,2280.5,1918.851895,94.82,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,0.86,c2,NORMAL
1106,1588,68,2307.5,1910.588293,93.46,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,0.46,c2,OTHER
1107,1589,68,2313.2,1915.016984,93.18,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,0.78,c2,NORMAL
1108,1590,68,2325.5,1951.112609,96.85,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,3.08,c3,NORMAL
1109,1591,68,2357.5,1973.982625,96.95,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,0.78,c3,NORMAL
1110,1592,68,2367.0,1980.755641,98.16,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.375,c3,OTHER
1111,1593,68,2367.2,1957.0788719999998,94.65,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,0.375,c3,OTHER
1112,1594,68,2373.8,1962.2404399999998,94.94,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,9999.0,c3,OTHER
1113,1595,68,2390.3,1975.144359,95.32,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c3,OTHER
1114,1596,68,2396.7,2001.966023,97.77,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,9999.0,c3,OTHER
1115,1597,68,2406.5,2009.0203780000002,99.41,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c3,OTHER
1116,1598,68,2423.3,2000.703001,96.26,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.46,c3,NORMAL
1117,1599,68,2425.2,2022.475912,101.18,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,0.43,c3,OTHER
1118,1600,68,2436.3,2030.457504,99.96,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,9999.0,c3,NORMAL
1119,1601,68,2456.7,2026.238787,96.86,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,9999.0,c3,OTHER
1120,1602,68,2465.5,2032.9400420000002,97.03,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,9999.0,c3,OTHER
1121,1603,68,2475.3,2040.4028030000002,97.1,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,9999.0,c3,OTHER
1122,1604,68,2477.6,2042.151263,97.21,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,0.61,c3,OTHER
1123,1605,68,2487.0,2066.56877,102.91,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,1.28,c3,NORMAL
1124,1606,68,2489.5,2051.1843489999997,98.18,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,0.53,c3,NORMAL
1125,1607,68,2495.0,2072.277118,101.19,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,0.66,c3,OTHER
1126,1608,68,2501.5,2060.293344,98.49,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,2.2,c3,NORMAL
1127,1609,68,2527.5,2080.061459,99.03,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,2.36,c4,OTHER
1128,1610,68,2535.4,2086.076153,98.98,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,0.53,c4,OTHER
1129,1611,68,2541.0,2090.355748,98.27,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,0.92,c4,NORMAL
1130,1612,68,2551.0,2112.835664,104.53,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.44,c4,NORMAL
1131,1613,68,2558.5,2103.729484,99.11,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,0.99,c4,OTHER
1132,1614,68,2560.5,2105.257911,98.99,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,1.22,c4,OTHER
1133,1615,68,2574.5,2115.919023,99.09,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,1.75,c4,OTHER
1134,1616,68,2584.5,2137.09605,105.6,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,B,1.08,c4,OTHER
1135,1617,68,2600.5,2135.700635,99.02,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.38,c4,OTHER
1136,1618,68,2603.5,2137.981592,98.92,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,0.84,c4,NORMAL
1137,1619,68,2644.0,2168.947522,95.9,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,B,9999.0,c4,OTHER
1138,1620,68,2684.7,2210.95165,110.58,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,9999.0,c4,OTHER
1139,1621,68,2777.5,2282.626186,114.21,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,B,9999.0,d,OTHER
1140,1622,68,2797.0,2297.851509,113.18,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,B,9999.0,d,OTHER
1141,1625,69,2155.6,2024.231391,88.72,53.005,1.8308,1.9206,2.1952,2.2091,0.253313,W,K,2.008057,b4,NORMAL
1142,1626,69,2171.6,2036.587263,88.88,60.1077,9.1763,9.4847,10.7179,2.198,0.298414,O,K,1.311401,b4,NORMAL
1143,1629,69,2173.1,2037.733471,89.56,79.253,7.2046,7.3553,7.8893,2.2925,0.281403,W,K,2.925049,b4,NORMAL
1144,1630,69,2176.2,2040.0962809999999,89.69,82.4545,5.8311,5.9796,6.4459,2.3289,0.270889,W,K,2.925049,b4,NORMAL
1145,1631,69,2196.7,2055.721314,90.79,83.7908,6.6625,6.9464,7.8109,2.3701,0.23362600000000003,O,K,1.208008,b4,NORMAL
1146,1633,69,2428.6,2217.866215,95.53,54.3405,148.4466,145.317,140.8587,2.2214,0.260521,O,K,6.747559,c1,NORMAL
1147,1634,69,2552.4,2303.2469730000003,108.0,57.6599,45.718999999999994,44.7373,45.2329,2.2089,0.192303,O,K,1.6582029999999999,c1,OTHER
1148,1635,69,2577.2,2320.3819559999997,108.8,48.9263,24.8046,25.3043,28.0991,2.2915,0.179606,O,K,1.450439,c1,OTHER
1149,1640,69,2840.7,2502.768846,113.5,51.6769,10.8372,10.9918,11.6625,2.3892,0.138794,O,K,0.619629,c2,OTHER
1150,1641,69,2852.6,2510.9617989999997,114.0,52.2912,23.9356,24.328000000000003,25.5812,2.5776,0.075554,O,K,0.688721,c2,OTHER
1151,1643,69,2911.4,2551.417878,114.9,46.8678,26.5903,32.3873,9999.0,2.4369,9999.0,O,K,1.238281,c2,OTHER
1152,1644,69,2940.0,2571.1520769999997,115.1,51.0146,32.6968,40.1991,9999.0,2.4566,9999.0,O,K,1.522461,c2,NORMAL
